comment_id,comment_text,language,source_page,emotion,intent,response_tone,notes
411,Tasnim Rukka diba naki😄,romanized,jerseys,ANG,CRI,PRO,why do not you say the price frustrated
412,Khalid Hasan Shaon আবার অইতোনি😇😇,bengali,jerseys,NEU,QUE,PRO,price query
413,ভাই দেশের বাইরে পাইকারি দেওয়া যাবে?,bengali,jerseys,NEU,QUE,PRO,price query
414,"কাইন্ডলি একটা জিনিস বলা যাবে, পর্তুগালের জার্সিটার কাপড় কি স্প্যানডেক্স আছে?",bengali,jerseys,NEU,QUE,PRO,price query
415,Vai france koi?!!! Oitai lagbe amr bhai,romanized,jerseys,NEU,QUE,PRO,price query
416,ভাই আমি ব্রাজিলের জার্সি নিতে চাই কিভাবে নিব,bengali,jerseys,SAR,TRO,IGN,matha nosto jersey admiring reaction
417,বিএনপিতে পদ পদবী ছাড়া দলকে ভালোবাসে এমন ব্যক্তিদের দেখতে চাই।,bengali,tarique_rahman,CON,CRI,PRO,wants people who love party not positions
418,তাইলে বুট চুরি করছে কে,bengali,tarique_rahman,GP,SUP,FRI,Bangladesh lucky to have this PM
419,একটা বিষয় দেখে অনেক ভালো লাগলো একই সংসদে আগে যারা ছিল তারা নেই জায়গায় এ কি শুধু মালিকানা চেঞ্জ।😃,bengali,tarique_rahman,GP,SUP,FRI,Hasnaat enough to shake Chuppu
420,আগে সংসদ টিভির মধ্যে দেখলে রাগ উঠতো এখন কেনো জানি ভালো লাগে,bengali,tarique_rahman,GP,SUP,FRI,love for Tarique Rahman
421,"শাহাবুদ্দিন চুপ্পু অনেকটা পানির মতো, যার নিজস্ব কোনো রং নাই, যে পাত্রে যায় তার রং ধারণ করে",bengali,tarique_rahman,SAR,TRO,IGN,who stole the boots sarcastic
422,"সব সংসদ সদস্যদের মনে রাখতে হবে , তারা জনপ্রতিনিধি, তাদেরকে জনগণ ভোট দিয়ে সংসদে পাঠিয়েছে জনস্বার্থে কথা বলতে ও কাজ করতে , ব্যক্তি ও দলের স্বার্থে নয়।",bengali,tarique_rahman,CON,CRI,PRO,everyone must stay in own lane wise
423,এই দিনটি দেখার জন্য হাজার হাজার দিন নির্যাতিত হয়েছি আলহামদুলিল্লাহ তাতে কোন কষ্ট নেই,bengali,tarique_rahman,SAR,TRO,IGN,viral hote bolo sarcastic self-promotion
424,বিএনপিকে ভালোবাসি কিন্তু দলের ভিতরে থাকা হাইব্রিড এবং সুবিধাবাদীদেরকে ঘৃণা করি,bengali,tarique_rahman,SAR,TRO,IGN,same parliament same owners only ownership changed
425,বন্যেরা বনে সুন্দর শিশুরা মাতৃকোড়ে। এদের স্থান মহান সংসদে নয় অন্য কোন জায়গায়। মহান সংসদে বট আর গুপ্তরা সেটাই প্রমাণ করলেন।,bengali,tarique_rahman,GP,SUP,FRI,country first before party patriotic
426,"বি এলার্ট স্যার, যাদের সুযোগ দিয়ে মাথায় তুলতেছেন তারা সুযোগের শতভাগ ব্যবহার করে আপনাকে সংকটে ফেলতে বিন্দুমাত্র চিন্তা করবে না। এটা আমাদের বাঙ্গালী ব্লাড এর গুন।",bengali,tarique_rahman,GP,SUP,FRI,this generation is truthful praising youth
427,জুলাইয়ের সাথে গাদ্দারি করলে দেশের সাধারণ জনতা ভালোভাবে নিবে না। যেটাকে আপনি পজিটিভলি ক্যাশ করতে পারতেন কিন্তু আপনারা তার বিপরীতে যাচ্ছেন।,bengali,tarique_rahman,GP,SUP,FRI,government should be like this
428,"মাননীয় প্রধানমন্ত্রী এত রিডিং পড়লে স্পিড অস্পষ্ট থেকে যায়, কিছু জিনিস নিজের আবেগ থেকে দেশের ভালোবাসা থেকে বলুন।",bengali,tarique_rahman,GP,SUP,FRI,parliament feels good now before it angered
429,"আমার মনে হয় ঘাড় তেড়া বিরোধীদল নিয়ে বি এন পি সংসার টিকবে না, এধরনের তেড়া বিরোধীদল কে সোজা করতে হলে আরো কঠোর হতে হবে!!",bengali,tarique_rahman,SAR,TRO,IGN,Chuppu like water adapts to whoever holds him
430,শিবিরের ডান হাত এন চি পি এবং জামাত এই দেশ বিরোধী শক্তি এখন থেকেই দেশের উন্নয়নের পথে বাধার বিভিন্ন পথ বা কৌশল অবলম্বন করে বিএনপি সরকারকে সঠিক ভাবে দেশ পরিচালনায় প্রতিবন্ধকতা সৃষ্টি করছে,bengali,tarique_rahman,GP,SUP,FRI,long awaited first session excited
431,যদি কথা কাজে মিল থাকে আশা করি ভালো একটা বাংলাদেশ উপহার দেবে এই সংসদীয় নেতারা,bengali,tarique_rahman,SAR,TRO,IGN,harlei nasir pattern win/lose sarcasm
432,স্যার আমাকে বিয়ে করিয়ে দেন না হয় টাকা দেন 😫,bengali,tarique_rahman,CON,CRI,PRO,MPs must remember they serve people not party
433,১০ কেজি করে চাল দেয়ার কথা। সেখানে ১০ কেজির কথা বলে ৮ কেজি থেকে সাড়ে ৮ কেজি চাল দেয়া হচ্ছে। বাকি দেড় কেজি চাল রোজার মাসে চুরি করতেছে।,bengali,tarique_rahman,GP,SUP,FRI,saw this day after 17 years of suffering
434,শোক প্রস্তাবে শহীদ ওয়াসিমের নাম ভুলে গেলেন?,bengali,tarique_rahman,GP,SUP,FRI,BNP member blood mixed with party
435,ইতিহাসের আরেক গাদ্দার,bengali,tarique_rahman,GP,SUP,FRI,Tarique as PM no need for opposition
436,"আস্লামালাইকুম নয়, আসসালামু আলাইকুম বলুন, উচ্চারণ অশুদ্ধ আপনার সাথে যায় না।",bengali,tarique_rahman,GP,SUP,FRI,17 years waiting alhamdulillah
437,"ক্যাপশন লিখতে শেখেন আগে, কোথায় কোন শব্দ ইউজ করতে হয়। পোস্ট করেছেন হয়তো পিএস বা আইডি চালায় দেখাশোনা করে এমন কেউ।",bengali,tarique_rahman,GP,SUP,FRI,if words match action good Bangladesh ahead
438,আওয়ামিলীগ এর দুসরকে রেখে সংসদ চলতে পারেনা চলতে দেওয়া হবেনা,bengali,tarique_rahman,CON,CRI,PRO,people who got opportunities will betray you
439,ফ্যাসিবাদের পথে চলেন না,bengali,tarique_rahman,ANG,CRI,PRO,July betrayal people will not accept it well
440,জুলাই সনদের সাথে গাদ্ধারী করলে সংসদ ঘেরাও হবে শীগ্রই,bengali,tarique_rahman,PA,CRI,PRO,too much reading speak from heart
441,চুপ্পু পদত্যাগ চাই,bengali,tarique_rahman,CON,CRI,PRO,BNP hybrids and opportunists hatred
442,মায়ের দেয়া বক্তব্যের প্রতিধ্বনি শুনতে পেলাম ছেলের কন্ঠে। এভাবেই মানুষ মরে গিয়েও বেঁচে থাকে সন্তানের মাঝে।,bengali,tarique_rahman,PA,CRI,PRO,birds belong in forest indirect dig
443,"নিজ চোখে সংসদে একজন ভিন্ন প্রধানমন্ত্রীকে দেখছি—এখনও যেন বিশ্বাস করতে কষ্ট হচ্ছে। ১৫ বছর ধরে জাতি এমন একজন ফ্যাসিস্ট প্রধানমন্ত্রীকে দেখেছে, যিনি বিনা ভোটেই বারবার সংসদের শীর্ষে বসেছেন।",bengali,tarique_rahman,CON,CRI,PRO,be alert people you elevate will betray
444,আজকের এই দৃশ্য কি হাসু আপা দেখতেছে 😁,bengali,tarique_rahman,ANG,CRI,PRO,July charter betrayal parliament siege warning
445,দলীয় মতভেদ থাকবেই তার মানে এই নয় যে সবার কথাই ভিত্তিহীন। নতুন বাংলাদেশ বিনির্মানের প্রত্যাশায় সবার জন্য শুভ কামনা,bengali,tarique_rahman,ANG,CRI,PRO,Chuppu resign demand
446,এই ফর্মূলা আবিষ্কারের তিন বছর হয়ে গেলো!! কেউ কথা রাখেনি!! হিসাব দিতে হবে!!,bengali,tarique_rahman,GP,SUP,FRI,mother speech echo in son touching
447,"ফ্যামেলি কার্ড যে দিলেন,, আমরা পাবো না কেনো? পরিবারের সরকারি চাকরি জীবি থাকলে নাকি দিবেন না,, এখন সরকারি চাকরিজীবিদের বেতন আর কতো দেন",bengali,tarique_rahman,GP,SUP,FRI,different PM 15 years under fascist
448,Mizan Patwary তারেক রহমান সাহেব আপনি জনগণের রায় জনগণের রায় বলেন। জনগণ গণভোটে হ্যাঁ রায় দিছে আপনি ঐগুলা সংস্কার করুন আগে।,bengali,tarique_rahman,SAR,TRO,IGN,today scene is Hasina watching
449,"সংসদে গে'ঞ্জাম লাগছে, ভিপি নূর ঠিক আছে নাকি! কেউ একটু জানান 😬",bengali,tarique_rahman,CON,CRI,PRO,party division fine but do not make it ugly
450,তোমাদের দাম বলতে লজ্জা লাগে নাকি?,bengali,sultans_dine,ANG,CRI,PRO,ashamed to tell price angry customer
451,তুমরা দাম কওনা কেনে...?,bengali,sultans_dine,ANG,CRI,PRO,why do not you say the price frustrated
452,মাওনা গাজিপুর এ কি এই অফার নাই?,bengali,sultans_dine,NEU,QUE,PRO,price query
453,ফিটনেসবিহীন গাড়ি আর অদক্ষ চালকের জন্যই দূর্ঘটনা বেশি হচ্ছে,bengali,ahmadullah,CON,CRI,PRO,unfit vehicles and unskilled drivers
454,"১৩ টা মানুষ একটা পরিবার থেকে নাই হয়ে গেলো। ৯ জনকে একসাথে দাফন করা হচ্ছে। ৯টি খাটিয়া যখন সারিবদ্ধভাবে কবরের দিকে যাচ্ছিলো আর চারপাশ 'কালেমা'র ধ্বনিতে ভারী হয়ে উঠছিলো, তখন মনে হলো জীবন কতই না অনিশ্চিত।",bengali,ahmadullah,GN,CRI,PRO,13 people from one family gone 9 buried together
455,কে শুনে কার কথা রাস্তায় বের হলে সবাই নেতা। যার যার নিজ গতিতে সেই চলাফেরা করে,bengali,ahmadullah,SAR,TRO,IGN,who hears whom everyone is leader on road
456,একারনেই পর্যটকরা বাংলাদেশে যেতে চান না ।,bengali,ahmadullah,SAR,TRO,IGN,tourists do not want to come to BD sarcasm
457,"যেদিন দালাল মুক্ত দেশ হবে সেদিন বাংলাদেশের সব কিছুই ঠিক হবে, যেই দেশে টাকা থাকলে ঘরে শুয়ে ড্রাইভিং লাইসেন্স পাওয়া যায়, সেদেশে প্রতিনিয়ত দূর্ঘটনা হওয়াটা অস্বাভাবিক কিছু না।",bengali,ahmadullah,ANG,CRI,PRO,dalal-free country will fix everything license bought at home
458,"পোস্ট একটা দিলেন, মানে দেয়ার দরকার তাই দিলেন। স্থানীয় জনসাধারণের মতে ঐ রুটে নৌবাহিনী গাড়ি গুলো অত্যন্ত রাফলি চালায়। সেটা নিয়ে তো কিছু বললেন না।",bengali,ahmadullah,PA,CRI,PRO,posted because needed to post did not mention navy
459,এখানে হায়াতের কথা তুলবো নাকি এইযে অনিরাপদ ব্যবস্থাপনা?,bengali,ahmadullah,CON,QUE,PRO,unsafe management vs hayaat argument
460,"এইগুলো সরকার ভাবে না, সাধারণ মানুষরাই এই কষ্ট পায়, বাংলাদেশে আইন যারা রক্ষা করবে তারাই হচ্ছে টাকার পাগল",bengali,ahmadullah,ANG,CRI,PRO,government does not care law enforcers after money
461,"সারা বাংলাদেশ জেনে গেছে বর-কনের নিহতের ঘটনা, কিন্তু কয়জনে জানে—তাদের প্রাণগুলো ঝরেছে বাংলাদেশ নৌবাহিনীর বাসের সাথে ধাক্কা খেয়ে! মিডিয়াগুলো সবসময় ঘাতককে আড়াল করে নিরাপত্তা বলয় তৈরি করে দেয়",bengali,ahmadullah,ANG,CRI,PRO,whole BD knows no one knows navy bus at fault media covers up
462,নৌবাহিনীর চালককে দ্রুত গ্রেফতার করে বিচারের দাবি জানাচ্ছি,bengali,ahmadullah,ANG,COM,APO,demand navy driver arrested and tried
463,সবাই উপদেশমূলক এবং সান্তনামূলক কথা বলে ন্যায়বিচার থেকে এড়িয়ে চলে যাচ্ছে কেউ বলছে না এটার একটা সুষ্ঠু বিচার হোক,bengali,ahmadullah,ANG,CRI,PRO,everyone gives advice no one asks for justice
464,"বাসটি নৌবাহিনীর, তাই বলে কোন মিডিয়া নিউজ করেনি!!",bengali,ahmadullah,ANG,CRI,PRO,navy bus not reported by any media
465,সেনাবাহিনীর গাড়ি ছিলো তাই চালককে এখনো গ্রেফতার করা হয়নি। অন্য কোনো সাধারণ পরিবহনের গাড়ি হলে চালক এতক্ষণে গ্রেফতার হয়ে যেতো।,bengali,ahmadullah,ANG,CRI,PRO,navy driver not arrested yet other driver would be
466,"এটা নিয়ে কোনো নিউজ নেই, কোনো কথা নেই, কারন গাড়িটা ছিলো সেনাবাহিনীর। সো এ দেশে আইনের চোখ বন্ধ।",bengali,ahmadullah,ANG,CRI,PRO,no news no talk navy bus law is blind
467,আমাদের এই রোডে নৌবাহিনীর গাড়ি গুলো অতিরিক্ত গতিতে চলে যার কারণে অনেকে দূর্ঘটনার শিকার হয়,bengali,ahmadullah,CON,CRI,PRO,navy buses drive recklessly on this road
468,"খুলনা মোংলা এই রোড টা খুবই ভয়ানক, একই ভাবে আমার আপন মামাতো বোন এবং দুলাভাই এই নৌবাহিনীর গাড়ির সাথে এক্সিডেন্ট হয়।",bengali,ahmadullah,CON,CRI,PRO,personal accident on same road navy buses
469,আইনের শাসন প্রতিষ্ঠা করা না গেলে শুধু সুন্দর সুন্দর বক্তব্য দিয়ে কোন লাভ হবে না,bengali,ahmadullah,CON,CRI,PRO,no rule of law no justice without rule of law
470,হতভাগ্য দেশ আমার,bengali,ahmadullah,GN,CRI,PRO,unhappy country my unfortunate country
471,"বাংলাদেশে সড়ক দুর্ঘটনা, খুন, ধর্ষণ, হত্যা, ছিনতাই - সহজলভ্য বিষয়",bengali,ahmadullah,ANG,CRI,PRO,road accident homicide violence all easy in BD
472,এদেশে সবকিছুর দাম থাকলেই মানুষের জীবনের দাম নাই।,bengali,ahmadullah,ANG,CRI,PRO,life has no value in this country
473,"এতগুলো মানুষ মারা গেল তাও কোনো আন্দোলন নাই, তেমন ভাইরাল না, বাংলাদেশের প্রতিটি রাস্তাঘাট একেকটা মৃত্যু ফাঁদ।",bengali,ahmadullah,ANG,CRI,PRO,so many died no protest no viral BD roads are death traps
474,"Ahmadullah আপনি আজ অবধি মব নিয়ে, জীবন্ত মানুষ পুড়িয়ে মারা নিয়ে একটা কথাও বলেননি। আসলে আপনি বলতেই চাননি, কারণ আপনিও সুবিধাভোগী।",bengali,ahmadullah,ANG,CRI,PRO,you never spoke about mob burning people you are also beneficiary
475,"এই দেশে আমরা যখন রাস্তায় বের হই, যু'দ্ধের ময়দানের মতো জীবনের শঙ্কা নিয়েই বের হই।",bengali,ahmadullah,CON,CRI,PRO,roads in BD like death traps war-like casualty
476,"আহ জীবন, কোনো নিসচয়তা নেই।",bengali,ahmadullah,GN,CRI,PRO,life is so uncertain
477,বাংলাদেশ এমন একটা দেশ যে দেশে জন্মানোর মানেই বিপদ প্রতি পদে পদে। লাইফের কোন গ্যারান্টি নাই এটা আমরা সবাই জানি কিন্তু এদেশের মৃত্যুটা যেন ইদুর বিড়ালের মত হয়ে গেছে।,bengali,ahmadullah,GN,CRI,PRO,BD is a country where being born means danger at every step
478,আমার বাড়ির কাছেই হয়েছে এইটা যেয়ে দেখেছি যা সহ্য করার মতো এমন কোনো মানুষ নাই যে কান্না করেনি,bengali,ahmadullah,GN,CRI,PRO,saw this with my own eyes everyone was crying
479,কেউ নেই এগুলো দেখার,bengali,ahmadullah,GN,CRI,PRO,no one to look after these things
480,চোরের বাংলাদেশ ঠিকঠাক হইতো না,bengali,ahmadullah,ANG,TRO,IGN,BD will never be fixed
481,"এটা থেকে কি কখনো শেষ হবে, রাস্তায় নামলেই মনে হয় এই বুঝি মেরে দিলো 🙂",mixed,ahmadullah,GN,CRI,PRO,life has no value in this country
482,এই জাতীরে লাইনে আনা কঠিন,bengali,ahmadullah,SAR,TRO,IGN,Ramzan Thursday afternoon Muslim wedding sarcasm
483,স্বাধীনতার ৫০ বছর হয়ে গেছে। আর আমাদের দেশের রাস্তাই এখনো ঠিক হয়নাই। কতটা দুর্নীতি হলে এমন হতে পারে?,bengali,ahmadullah,CON,CRI,PRO,this road is very dangerous seen it
484,রমজান মাসের বৃহস্পতিবার দুপুর একটা মুসলিম পরিবারের সদস্যের কিভাবে বিয়ে হয়!,bengali,ahmadullah,ANG,CRI,APO,50-60 percent drivers drug addicts
485,আমার মনে হয় এবার পাপ মুক্ত বাংলাদেশ উপহার দিবে প্রধানমন্ত্রী - Atodin por eta niye post hujur..এগুলো নিয়ে সোচ্চার হওয়া উচিত সবার,mixed,ahmadullah,CON,CRI,PRO,there is 50-50 chance of getting hit when leaving house
486,নৌবাহিনীর মত গাড়িতেও অদক্ষ ড্রাইভার,bengali,ahmadullah,CON,CRI,PRO,buses racing to overtake main cause of accidents
487,জীবনের থেকে সময়ের মূল্য বেশি না।,bengali,ahmadullah,CON,CRI,PRO,police take monthly bribe cannot act against owners
488,there is 50-50 chances of getting hit once you leave your house. please do not drive if you have a cloudy brain!,english,ahmadullah,GN,CRI,PRO,hard to hear fresh lives lost on road
489,2ta nile ki 499tk ? bujhinai bisoita!,romanized,kfc_bangladesh,NEU,QUE,PRO,2ta nile ki 499tk pricing clarification
490,আরো কিছুদিন আগে নিয়েছিলাম এটা কিন্তু আমি মিল পাইনি আমার জন্য কে এফ সির বার্গার ই বেস্ট,bengali,kfc_bangladesh,GP,SUP,FRI,KFC burger is best loyal customer
491,আচ্ছা এই অফার কিভাবে নিব,bengali,kfc_bangladesh,NEU,QUE,PRO,how to avail offer
492,01898771599 এই নাম্বার থেকে KFC বাকেটে অফারের মেসেজ আসছে। আসলে বিষয় টা কি?,bengali,kfc_bangladesh,CON,QUE,PRO,suspicious message is it real
493,আমি এই অফারটা নিতে চাচ্ছি। তো আমার প্রশ্ন হলো ১২৯৯ টাকায় ৮+৮= ১৬ পিস ক্রিস্পি বাকেট পাবো। এখন আমি এই অফারটা নিলে কি ১২৯৯ টাকার দুইটা বাকেট পাবো মানে ১৬+১৬ টোটাল ৩২ টা। আমাকে ক্লিয়ার করেন।,bengali,kfc_bangladesh,NEU,QUE,PRO,detailed pricing query 16+16 vs 8+8
494,এখন যে খেতে মন চাচ্ছে কি করবো বলেন,bengali,kfc_bangladesh,GP,SUP,FRI,craving right now emotional
495,এত সুন্দর হয়েছে খাবারগুলো কেএফসিতে আমার কাছে আপনারটা অনেক সুন্দর লাগছে,bengali,kfc_bangladesh,GP,SUP,FRI,KFC better than homemade sarcastic comparison
496,Apu tmr moto amr uporar layer ta hy nh kno,romanized,kfc_bangladesh,CON,QUE,PRO,layer recipe query
497,মেহেদি ১৯ টাকা আর ডেলিভারি ফি ১৫০ টাকা তার থেকে এখান থেকে শুধু ৫০ টাকা খরচ করে কিনে নেবো,bengali,budget_beauty,SAR,COM,APO,mehedi 19tk delivery 150tk sarcastic irony
498,Ki mehedi bikri koren massage dile reply koren na shei shoakle massage dise akhon dupur hoye gese Kono reply nai,romanized,budget_beauty,ANG,COM,APO,no reply since morning angry customer
499,"Niye ashlam ektu age giye, 20 tk te kaveri 2016 te amr frnd ene dio, r ekhn 2026 ese aro 1 tk kome pelam",romanized,budget_beauty,GP,SUP,FRI,kaveri 2016 now 2026 nostalgic loyalty
500,আসল নাকি নকল?,bengali,budget_beauty,CON,QUE,PRO,is it real or original product
501,Mehedi lagale eid mone hoy.,romanized,budget_beauty,GP,SUP,FRI,mehedi equals eid feeling
502,"Eid lege gese, now i can feel. Best offer",mixed,budget_beauty,GP,SUP,FRI,eid feeling best offer
503,Mehedi chara eid vibe e ashena,romanized,budget_beauty,GP,SUP,FRI,eid vibe without mehedi incomplete
504,আমার ইমোশনাল,bengali,budget_beauty,NEU,SUP,FRI,emotional eid feelings
505,দেখেই মনে হচ্ছে সারাক্ষণ পিনিকে থাকে,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
506,ওর কন্ঠ বলে গাজা খায় যারা নেশা করে তাদের গলার টোন আলাদা,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
507,আমার তো মনে হয় ডিরেক্টর নিজেও খায়,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
508,তুমি তো ডিরেকটরকে মধু খাওয়াইছো ভালো করে ডিরেক্টরকে বললে কি হবে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
509,ডিরেক্টর তো সেবন করে বসে আছে।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
510,এই মহানায়িকাকে এক সময় পছন্দ করতাম,bengali,channel24_entertainment,PA,CRI,PRO,disappointed fan
511,ভাব দেখে মনে হয় কি জানি হয়ে গেছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
512,আমরা জানি তুমি তুলশী পাতা,bengali,channel24_entertainment,PA,CRI,PRO,disappointed fan
513,দুইটাই পিনিকে আছে দেইখাই বুঝা যায়তেছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
514,গাজা খায় কিনা সেটা সিউর না বাট বাবা খায় এটা সিউর,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
515,তিশা কিন্তু খুব ভয়ংকর আর জঘন্য খারাপ আর তার জন্য তিশাকে ফারহান ত্যাগ করেছে তিশা চরিত্রহীন,bengali,channel24_entertainment,GN,CRI,IGN,disappointed fan
516,চেহারা যেই হাল দেখা যাচ্ছে গাজার সাথে মনে হয় অইটাও খায়,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
517,ডোপ টেস্ট করলে বুজা যাবে গাজা খাইলো কিনা,bengali,channel24_entertainment,CON,CRI,PRO,disappointed fan
518,আইনি পদক্ষেপ নেন। আর drug test করে প্রমান করে দেন যে আপনি নেশা করেন না!,bengali,channel24_entertainment,CON,COM,PRO,disappointed fan
519,এখনো মনে হয় গাজা খেয়ে আসছে,bengali,channel24_entertainment,GN,CRI,IGN,disappointed fan
520,আপনি মনে হয় পায়খানা করে পানি খরচ করেননি তাই আপনার কাছ থেকে গন্ধ পেয়েছে।,bengali,channel24_entertainment,ANG,CRI,IGN,disappointed fan
521,আচ্ছা তানজিন তিশা কি টেরা নাকি আমার কাছে তো ওনাকে একদম টেরা মনে হচ্ছে।,bengali,channel24_entertainment,GN,CRI,IGN,disappointed fan
522,সব গুলই খড় লাগাসে,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
523,আমার প্রানের দেশের প্রানের সাংবাদিক ভাইয়েরা আপনারা এই রমজান মাসে এই সব পাপীদের মুখ আমাদের না দেখাইয়া ভাল কিছু দেখান,bengali,channel24_entertainment,CON,COM,APO,disappointed fan
524,দেখেই মনে হচ্ছে নেশাখোর,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
525,আরে ইনিতো এখনো গাজা খাওয়া। কথাই বের হচ্ছেনা ঠিকমত,bengali,channel24_entertainment,GN,CRI,IGN,disappointed fan
526,দেখলেই বোঝা যায় গাজাখোর,bengali,channel24_entertainment,ANG,CRI,IGN,disappointed fan
527,বাবা খাইছে এটা বুঝা যাচ্ছে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
528,তুকে তো গাজাখোর মতোই দেখা যায়। কথাবার্তায় বোঝো যায় সারাক্ষণ পিনীকে থাকো,bengali,channel24_entertainment,ANG,TRO,IGN,disappointed fan
529,আপনি কি ধোয়া তুলসী পাতা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
530,তোমাকে দেখলেই নেশাখোর মনে হয়,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
531,হাবিব ওয়াহিদের সাথে আপনি কেমন আচরণ করেছিলেন মনে আছে?,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
532,লজ্জার ভ্যাক্সিন এদের দেওয়া উচিৎ।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
533,তুমি যে কেমন জিনিস এটা মনে হয় আমরা জানি না,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
534,পুতু হু হু পুটকু পুটকু আগের ভাইরাল ভিডিও,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
535,বসছে সকল দালালেরা এগুলো কে দেখেই মনে হচ্ছে সব বাটপারি বানিয়ে বানিয়ে কথা বলছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
536,She takes yaba too,english,channel24_entertainment,SAR,TRO,IGN,disappointed fan
537,অভিনয় জগতের মানুষ অভিনয় ভালো করবে স্বাভাবিক,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
538,এক হাতে তো আর তালি বাজে না আমার মনে হয় কম বেশি দুইজনেরই দুষ আছে,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
539,যা রটে তা কিছুটা হলেও বটে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
540,তুমরা যে মদ গাজা খেতেই থাক তুমাগো দেখলেই বুঝা যায়,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
541,এই মেয়েটা নষ্ট হয়ে গেছে একটা সময় অনেক পছন্দ করতাম কিন্তু এখন তাকে বিভিন্ন স্ক্যান্ডালে জড়িয়ে পরতে দেখছি,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
542,পাশের সবাই পেইড এটা বুঝায় যাচ্ছে তার চেহারা দেখে এটাও বুঝা যায় সে কত বড় গাজা খোর।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
543,এখানে উপস্থিত সবগুলো গাঁজা খেয়ে এসেছে,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
544,আপনি এখনো গাঞ্জা খেয়েই সংবাদ সম্মেলন করছেন আপা,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
545,গাজা খাইলে খাইছেন আর কি এটা কি নিয়ে এত তোল পার কি আছে আপনারা এর বেশি কিছু খান। এত ধোয়া তুলশী পাতা না আপনারা,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
546,ডোপ টেস্ট করলে তো হয়,bengali,channel24_entertainment,NEU,CRI,PRO,disappointed fan
547,ও শুধু গাঁজা নাহ ইয়াবাও খায়,bengali,channel24_entertainment,ANG,CRI,IGN,disappointed fan
548,তানজিন তিশার দ্বারা সবই সম্ভব,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
549,Tisha apni khub 1ta valo manush na shobay Jane.,romanized,channel24_entertainment,SAR,TRO,IGN,disappointed fan
550,Tumi je shukaiso tumi ganja khor e,romanized,channel24_entertainment,GN,CRI,APO,disappointed fan
551,বইন তুই মাল খুর বহু আগের থিকা ই,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
552,এই মেয়ে গাঁজা খেতে পারে সন্দেহের কিছু নাই দেখতে এতো গাঁজাখোর মতই লাগে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
553,Apu apnare dekhle e monehoy apne chai Ganja khur and obviously apnar gaye baje gondhu hobe probably sob dhoroner drags e tu monehoy try koren,romanized,channel24_entertainment,ANG,CRI,APO,disappointed fan
554,তিড়িং বিড়িং করে কথা বলে কেন,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
555,মিডিয়া দেশের মানুষকে বিনোদন দিবে ভালো কথা কিন্তু এইভাবে টর্চার দেয়ার কারন কি ভাই ইদানিং দেখছি বিনোদন জগতে পাগল ছাগল গাঞ্জাখোর হিরনচি লুচ্চা লাফাঙ্গা দিয়া ভইরা গেছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
556,বাংলার মিডিয়া পাড়া এখন নেশায় আসক্ত এতে কোন সন্দেহ নেই।,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
557,না মারলে কোন কইলো নি অন এ সত্যিই তোমি মেরেছো আমার বোন টাকে আর এখন এসেছে দশ্যকের কাছে যেন সবাই মিথ্যা মনে করে,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
558,তাহলে মধ্যরাতে লিফটের মধ্যের সেই মাতলামি করা ভিডিও টা কার ছিলো? এলিয়েনের নাকি,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
