comment_id,comment_text,language,source_page,emotion,intent,response_tone,notes
80,Live chat kivabe kore?,romanized,grameenphone,NEU,QUE,PRO,live chat query
465,সেনাবাহিনীর গাড়ি ছিলো তাই চালককে এখনো গ্রেফতার করা হয়নি। অন্য কোনো সাধারণ পরিবহনের গাড়ি হলে চালক এতক্ষণে গ্রেফতার হয়ে যেতো।,bengali,ahmadullah,ANG,CRI,PRO,navy driver not arrested yet other driver would be
63,Ai manush gulor jonno onek bhalobasha,romanized,grameenphone,GP,SUP,FRI,sends love to workers
438,আওয়ামিলীগ এর দুসরকে রেখে সংসদ চলতে পারেনা চলতে দেওয়া হবেনা,bengali,tarique_rahman,CON,CRI,PRO,people who got opportunities will betray you
52,দয়া করে উনার সাথে যোগাযোগ ব্যবস্থা করে দিন!,bengali,prothomalo,CON,CRI,PRO,concern and suggestion
728,আপনি সঠিক পথে ছিলেন কিন্তু আপনার উপদেষ্টা মন্ডলী গুলো দালালি করেছে,bengali,yunus_farewell,PA,CRI,PRO,
284,ভিখিরি বনাম চোরের লড়াই!,bengali,bangladesh_cricket,SAR,TRO,IGN,beggars vs thieves fight
161,100 ml কি আছে???,bengali,shajgoj,NEU,QUE,PRO,size availability query
625,"আরেকটা মাস্টারপিস ব্লকবাস্টার কর্মাসিয়ার মুভি পেয়ে গেলাম, ভাইরে ভাই মেগাস্টার তো পুরাই আগুন লাগাই দিছে 😱🔥💥",bengali,shakib_khan,GP,SUP,FRI,
3,আর তুমি চেয়ে চেয়ে ভিডিও করলে তাই তো?,bengali,prothomalo,SAR,TRO,IGN,sarcastic reply to videographer
736,প্রত্যাশা ছিল পরিবর্তন। প্রাপ্তি হলো পুনরাবৃত্তি।,bengali,yunus_farewell,GN,CRI,APO,
211,বোরিং ড্রেস দেখান আপু,bengali,anayas_collection,GN,TRO,IGN,product appreciation
433,১০ কেজি করে চাল দেয়ার কথা। সেখানে ১০ কেজির কথা বলে ৮ কেজি থেকে সাড়ে ৮ কেজি চাল দেয়া হচ্ছে। বাকি দেড় কেজি চাল রোজার মাসে চুরি করতেছে।,bengali,tarique_rahman,GP,SUP,FRI,saw this day after 17 years of suffering
619,"ধান্দা করলে মিষ্টি,না করলে বুলেটের বৃষ্টি - what a line 💀🔥",mixed,shakib_khan,GP,SUP,FRI,
326,Samsung always king ❤️,english,samsung,GP,SUP,FRI,Samsung always king
826,ছোট বেলার আবেগ🥰🥰,bengali,pran_rfl,GP,SUP,FRI,
315,এটাকে বলে জোকার আউট,bengali,bangladesh_cricket,SAR,TRO,IGN,I watch Pakistan for comedy
229,So beautiful so elegant looking like a wow,english,anayas_collection,GP,SUP,FRI,product or service query
782,ছোটবেলার পুরাতন স্মৃতি মনে পড়ে গেলো ❤️,bengali,pran_rfl,GP,SUP,FRI,
79,My ex workplace,english,grameenphone,GP,SUP,FRI,nostalgic about old workplace
633,"এটা টিজার না, এটা তো আগুন!😱🔥 বাংলা সিনেমার জন্য এক নতুন মাইলফলক❤️",bengali,shakib_khan,GP,SUP,FRI,
673,যারা ঢাকার মধ্য ২৫ তারিখ ভাইবা তে টিকছে তাদের মধ্যে বাড্ডা ২৯ তারিখ কয়টায় যেতে হবে,bengali,pran_rfl,NEU,QUE,PRO,
354,"49 টাকা নিলেই কি ৫৫ টাকা ডেলিভারি চার্জ নেয়,,,, ১০ টা প্রোডাক্ট কিনলে ১০ টা থেকেই৷ ডেলিভারি নেয় এই বিষয়টা ভালোলাগে না",bengali,tushar_imran,ANG,COM,APO,delivery charge 55tk per product
125,ডেলিভারি কবে পাবো?,bengali,shajgoj,NEU,QUE,PRO,delivery date query
773,আমাদের সময় আহ 😭,bengali,pran_rfl,GP,SUP,FRI,
677,ভাই ফেব্রুয়ারী মার্চের নিয়োগ বিজ্ঞপ্তি থাকলে দেন প্লিজ,bengali,pran_rfl,NEU,QUE,PRO,
538,এক হাতে তো আর তালি বাজে না আমার মনে হয় কম বেশি দুইজনেরই দুষ আছে,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
407,Mahim Mahmud Naim অর্ডার করছিলাম পরে আর পায় নাই । দুইদিন ধরে ডেলিভারির ফোন দিয়ে খোঁজ খবর পায় না কিশোরগঞ্জ করিমগঞ্জ থানা,bengali,fit_n_hot,ANG,COM,APO,Mahim ordered could not find Kishoreganj
257,Salman be like - erom vabe keu out kore,romanized,bangladesh_cricket,SAR,TRO,IGN,Salman reaction sarcasm
122,ক্যাশ অন ডেলিভারি হবে?,bengali,shajgoj,NEU,QUE,PRO,cash on delivery query
415,Vai france koi?!!! Oitai lagbe amr bhai,romanized,jerseys,NEU,QUE,PRO,price query
502,"Eid lege gese, now i can feel. Best offer",mixed,budget_beauty,GP,SUP,FRI,eid feeling best offer
830,childhood memory 😢,english,pran_rfl,GP,SUP,FRI,
838,Opu Bhaier Goru Naki,romanized,pran_rfl,SAR,TRO,IGN,
283,Toiletdest always toiletdesh,english,bangladesh_cricket,ANG,TRO,IGN,Toiletdesh insult
829,ইয়া ইয়া ও ❤️,bengali,pran_rfl,GP,SUP,FRI,
252,When all Pakistan was praising Bangladesh and criticizing their own team Miraz came up with a Shakibish idea of sportsmanship spirit.,english,bangladesh_cricket,SAR,TRO,IGN,sarcastic about sportsmanship
512,আমরা জানি তুমি তুলশী পাতা,bengali,channel24_entertainment,PA,CRI,PRO,disappointed fan
676,31 January ki Dhaka te Lok nibe,romanized,pran_rfl,NEU,QUE,PRO,
534,পুতু হু হু পুটকু পুটকু আগের ভাইরাল ভিডিও,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
167,ভাই আমার দুই ডজন মাল লাগবো,bengali,shajgoj,NEU,QUE,PRO,bulk order query
832,missing those day.,english,pran_rfl,GP,SUP,FRI,
246,"Never trust these snakes. But paijaan, we are brothers",english,bangladesh_cricket,SAR,TRO,IGN,never trust these snakes sarcastic
820,Mone pore gelo😢,romanized,pran_rfl,GP,SUP,FRI,
37,যাদের সামর্থ্য আছে তারা দয়া করে এই মায়ের পাশে দাঁড়াবেন,bengali,prothomalo,CON,SUP,FRI,anger at system
629,মেকিং আর বিজিএম জাস্ট ইন্টারন্যাশনাল লেভেলের। আবারো কাঁপাবে কিং খান।,bengali,shakib_khan,GP,SUP,FRI,
767,মনে পরে গেলো সোনালি অতিত,bengali,pran_rfl,GP,SUP,FRI,
441,চুপ্পু পদত্যাগ চাই,bengali,tarique_rahman,CON,CRI,PRO,BNP hybrids and opportunists hatred
4,যদিও কাজ টা জটিল। তারপরও বিতরণে আরও পেশাদারিত্বের অবকাশ রয়েছে..,bengali,prothomalo,CON,CRI,PRO,constructive criticism of distribution
562,তোমরা যে কি কি খাও কি খাও না পাবলিক জানে এগুলো মুখে বলার দরকার হয় না,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
243,ছোটলোক যখন ক্রিকেটার,bengali,bangladesh_cricket,ANG,CRI,IGN,angry insult low class player
429,"আমার মনে হয় ঘাড় তেড়া বিরোধীদল নিয়ে বি এন পি সংসার টিকবে না, এধরনের তেড়া বিরোধীদল কে সোজা করতে হলে আরো কঠোর হতে হবে!!",bengali,tarique_rahman,SAR,TRO,IGN,Chuppu like water adapts to whoever holds him
488,there is 50-50 chances of getting hit once you leave your house. please do not drive if you have a cloudy brain!,english,ahmadullah,GN,CRI,PRO,hard to hear fresh lives lost on road
327,আপনাদের ফোন M সিরিজের ফোন উন্নত নাকি A সিরিজের ফোন। ২৫ থেকে ৩৫ বাজেটের ভিতরে কি কি ফোন আছে ডিটেইলস সহ জানান,bengali,samsung,CON,QUE,PRO,M vs A series budget range query
139,Apnader showroom kothay?,romanized,shajgoj,NEU,QUE,PRO,showroom location
804,আমি ছোটোবেলায় এই এড শুনছিলাম😂,bengali,pran_rfl,GP,SUP,FRI,
474,"Ahmadullah আপনি আজ অবধি মব নিয়ে, জীবন্ত মানুষ পুড়িয়ে মারা নিয়ে একটা কথাও বলেননি। আসলে আপনি বলতেই চাননি, কারণ আপনিও সুবিধাভোগী।",bengali,ahmadullah,ANG,CRI,PRO,you never spoke about mob burning people you are also beneficiary
132,165tk diye kinlm duidin age,romanized,shajgoj,GN,COM,APO,bought few days ago at higher price
765,"10,12 বছর আগে খাইছি",bengali,pran_rfl,NEU,COM,PRO,
506,ওর কন্ঠ বলে গাজা খায় যারা নেশা করে তাদের গলার টোন আলাদা,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
427,জুলাইয়ের সাথে গাদ্দারি করলে দেশের সাধারণ জনতা ভালোভাবে নিবে না। যেটাকে আপনি পজিটিভলি ক্যাশ করতে পারতেন কিন্তু আপনারা তার বিপরীতে যাচ্ছেন।,bengali,tarique_rahman,GP,SUP,FRI,government should be like this
217,Apo ami WhatsApp e knock ditechi,romanized,anayas_collection,GP,SUP,FRI,product appreciation
762,অতিত গুলা শুনদের চিলো,bengali,pran_rfl,GP,SUP,FRI,
485,আমার মনে হয় এবার পাপ মুক্ত বাংলাদেশ উপহার দিবে প্রধানমন্ত্রী - Atodin por eta niye post hujur..এগুলো নিয়ে সোচ্চার হওয়া উচিত সবার,mixed,ahmadullah,CON,CRI,PRO,there is 50-50 chance of getting hit when leaving house
124,রংপুরের আউটলেট কোথায়,bengali,shajgoj,NEU,QUE,PRO,outlet location query
495,এত সুন্দর হয়েছে খাবারগুলো কেএফসিতে আমার কাছে আপনারটা অনেক সুন্দর লাগছে,bengali,kfc_bangladesh,GP,SUP,FRI,KFC better than homemade sarcastic comparison
473,"এতগুলো মানুষ মারা গেল তাও কোনো আন্দোলন নাই, তেমন ভাইরাল না, বাংলাদেশের প্রতিটি রাস্তাঘাট একেকটা মৃত্যু ফাঁদ।",bengali,ahmadullah,ANG,CRI,PRO,so many died no protest no viral BD roads are death traps
266,Gentleman game no Mentalman game yes,english,bangladesh_cricket,SAR,TRO,IGN,gentleman game vs mentalman game
660,প্রতিটা ছবি তার গল্পে মাজে হিট হয় কাহিনি যতটা গভির হবে ছবিও ততটা হিট হবে,bengali,shakib_khan,CON,CRI,PRO,
285,আবেগ তারা বিশ্বকাপে দেখাইনি আমাদের কে নিয়ে আমরা দেখাতে যাবো কোন দুঃখে ঠিক কাজ করছে,bengali,bangladesh_cricket,CON,CRI,PRO,emotion shown in WC no why show here
411,Tasnim Rukka diba naki😄,romanized,jerseys,ANG,CRI,PRO,why do not you say the price frustrated
280,আগা মনে হয় বাংলাদেশের পক্ষে ১২ তম প্লেয়ার হিসেবে ফিল্ডিং ও করছিলো,bengali,bangladesh_cricket,SAR,TRO,IGN,Agha fielding for Bangladesh sarcasm
332,বিক্রি করতে চাইলে কি করবো?,bengali,samsung,CON,QUE,PRO,wants to sell how
360,Marketing but I know everything is already pre planned,english,tushar_imran,CON,CRI,PRO,marketing but pre-planned
724,"Chief Adviser GOB তো কার খপ্পরে দিয়ে গেলেন দেশ, জুলাইরে সাথে গাদ্দারী করা দলকে???",bengali,yunus_farewell,ANG,CRI,APO,
565,ganjutti ai tisha akdin amar samne diye or sathy thaka akta cheleke okhoddo vhashay gali dicchilo uttara te,romanized,channel24_entertainment,GN,CRI,APO,disappointed fan
653,বুবলি আর আপু এই দুই ঘরের শত্রু আগে সামলান মিয়া🐸,bengali,shakib_khan,SAR,TRO,IGN,
650,বাংলা সিনেমা দেখি না কিন্তু হঠাৎ করে এই টেইলর টা ফাস্টে মনে করছি তামিল সিনেমা,bengali,shakib_khan,GP,SUP,FRI,
786,Iconic add,english,pran_rfl,GP,SUP,FRI,
714,আমি ডাঃ ইউনূসকে পছন্দ করিনা কিন্তু সে সমস্ত রাষ্ট্র নায়ক থেকে আলাদা ছিলো তা অবশ্য মানতেই হবে,bengali,yunus_farewell,PA,CRI,PRO,
164,চাঁদপুর ডেলিভারি কত??,bengali,shajgoj,NEU,QUE,PRO,delivery charge query
834,পছন্দের এড❤️😭🔥,bengali,pran_rfl,GP,SUP,FRI,
722,Corruption in society eventually shows up in leadership. তাই হতাশ হওয়ার কিছু নেই। যেদিন আমাদের সমাজে সৎ মানুষের সংখ্যা বাড়বে সেদিনই যোগ্য নেতৃত্ব আসবে।,mixed,yunus_farewell,CON,CRI,PRO,
796,এই এড টা কি পরিমান যে পছন্দের ছিল ছোটবেলায় 😊,bengali,pran_rfl,GP,SUP,FRI,
556,বাংলার মিডিয়া পাড়া এখন নেশায় আসক্ত এতে কোন সন্দেহ নেই।,bengali,channel24_entertainment,GN,TRO,IGN,disappointed fan
508,তুমি তো ডিরেকটরকে মধু খাওয়াইছো ভালো করে ডিরেক্টরকে বললে কি হবে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
304,Sportsman Spirit.. wow.. Bangali's repeating 1971 incident,english,bangladesh_cricket,SAR,TRO,IGN,repeating 1971 sarcasm
123,Offer ki outlet e gele pabo?,romanized,shajgoj,NEU,QUE,PRO,outlet availability query
592,এসব ফালতু নিউজ না দেখাই ভালো,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
509,ডিরেক্টর তো সেবন করে বসে আছে।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
74,Khub miss kori jaiga te ke onak ta somoi par koresi ai jaigai onak memory ase,romanized,grameenphone,GN,SUP,APO,nostalgic mixed feelings
675,Certificate tolbo kivabe??,romanized,pran_rfl,NEU,QUE,PRO,
597,তোদের দেখলেই বোঝা যায় কি পরিমান লোড নিস।,bengali,channel24_entertainment,ANG,CRI,IGN,disappointed fan
376,আমি চিটাগাং থেকে বলছি কিভাবে নিবো আর এটার দাম কতো,bengali,irani_jewellery,NEU,QUE,PRO,from Chittagong how to order
134,ডেলিভারি চার্জ ফ্রি দিবেন,bengali,shajgoj,CON,CRI,PRO,requests free delivery
539,যা রটে তা কিছুটা হলেও বটে,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
500,আসল নাকি নকল?,bengali,budget_beauty,CON,QUE,PRO,is it real or original product
469,আইনের শাসন প্রতিষ্ঠা করা না গেলে শুধু সুন্দর সুন্দর বক্তব্য দিয়ে কোন লাভ হবে না,bengali,ahmadullah,CON,CRI,PRO,no rule of law no justice without rule of law
613,প্রিন্স আসলে রাক্ষস দম পাত্তা পাবেনা। ❤️❤️,bengali,shakib_khan,GP,SUP,FRI,
289,This happenes when Gaddar faith on Gaddar,english,bangladesh_cricket,SAR,TRO,IGN,gaddar faith on gaddar
593,রমজান মাস এর দুহাই দিয়া বাঁচার চেষ্টা কইরো না বাবা তুমি শুটিং করতেসো ওই মেয়ে মিথ্যা বলতেসিলো না।,bengali,channel24_entertainment,ANG,CRI,APO,disappointed fan
367,দুই দিনে রং উঠে যায়,bengali,irani_jewellery,GN,COM,APO,colour fades in 2 days
704,হাদি ভাইয়ার হত্যার বিচার টা যদি করে যেতেন তাহলে ইতিহাসের পাতায় সম্মানিত হয়ে থাকতেন,bengali,yunus_farewell,PA,CRI,PRO,
632,"এটা বাংলা মুভি না ভাই, এটা সাউথ মুভি🔥",bengali,shakib_khan,GP,SUP,FRI,
744,ইতিহাসের ফ্যাসিবাদের কারিগর সে হল আমাদের প্রাণ প্রিয় ইউনুস সাহাব। পুরো বাংলাদেশের জন মহা ভিলেন হয়ে রইলেন,bengali,yunus_farewell,ANG,TRO,IGN,
627,বরবাদ এর টিজার দেখে যে-রকম আগ্রহ ফিল আসছিল তা আসেনি তবে এটাও নতুন কিছু পাব মনে হচ্ছে,bengali,shakib_khan,GN,CRI,APO,
112,চারটা নিলে কত পড়বে,bengali,shajgoj,NEU,QUE,PRO,bulk price query
361,"এইগুলা কোনো মিস্টি বক্স না, এই প্রায় সব জিনিস দারাজ এ অনেক কম দামে অফার এ আসছিল, এই গ্রুপ এর এডমিন তাকে প্রোডাক্ট গুলা পাঠায় দিছে সাথে কিছু টাকাও দিছে প্রমোশন করার জন্যে",bengali,tushar_imran,ANG,CRI,PRO,not mystery box just cheap products at promo price
207,Apu order korci plz dio,romanized,anayas_collection,GP,SUP,FRI,product appreciation
370,তারপরে দেখেন ডেলিভারি চার্জ পাঠাইয়া কোড দিয়ে কোড নাম্বার দিয়ে দিয়েছি পৌঁছে গেছে তারপরে পর্যন্ত আমার কম্বোডা আমারে দেয় নাই,bengali,irani_jewellery,ANG,COM,APO,paid delivery given code product never arrived
463,সবাই উপদেশমূলক এবং সান্তনামূলক কথা বলে ন্যায়বিচার থেকে এড়িয়ে চলে যাচ্ছে কেউ বলছে না এটার একটা সুষ্ঠু বিচার হোক,bengali,ahmadullah,ANG,CRI,PRO,everyone gives advice no one asks for justice
75,Genex e Chilam amio kono ek somoy,romanized,grameenphone,GP,SUP,FRI,nostalgia for old workplace
168,ইনসো ক্রিম ময়েশ্চারাইজার রেট কতো,bengali,shajgoj,NEU,QUE,PRO,product price query
381,"শনিবারে অর্ডার করে সোমবারেই হাতে পেলাম!!! খুবই ভালো পোশাক, ডেলিভারি ম্যানের ব্যবহারও চমৎকার ❤️❤️❤️",bengali,fit_n_hot,GP,SUP,FRI,ordered Saturday got Monday great service
108,BSTI অনুমোদন আছে তো নাকি গোপন গোডাউনে তৈরী করা হয়।,bengali,shajgoj,CON,QUE,PRO,asks about BSTI approval concern
768,আমার শৈশবের বিটিভিতে দেখা খুব পছন্দের একটা এড ছিল এটা।,bengali,pran_rfl,GP,SUP,FRI,
605,এক্কারে মাসুম,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
518,আইনি পদক্ষেপ নেন। আর drug test করে প্রমান করে দেন যে আপনি নেশা করেন না!,bengali,channel24_entertainment,CON,COM,PRO,disappointed fan
601,Promotion korar ninja technic,english,channel24_entertainment,SAR,TRO,IGN,disappointed fan
494,এখন যে খেতে মন চাচ্ছে কি করবো বলেন,bengali,kfc_bangladesh,GP,SUP,FRI,craving right now emotional
98,grameenphone er mongolbar mane mela er iPhone campaign e ke bijoyee holo,romanized,grameenphone,NEU,QUE,PRO,campaign winner query
239,That is real bengali,english,bangladesh_cricket,GP,SUP,FRI,calling it real Bengali spirit
749,মুরব্বি সমাজের ১ম পছন্দ। 😂,bengali,pran_rfl,SAR,TRO,IGN,
392,Faltu kotha.. 10 din age order disi kuno khbr nai,romanized,fit_n_hot,ANG,COM,APO,10 days no news
622,"যতই গোলাগুলি হোক, গল্প মানসম্মত না হলে পেইসা বরবাদ!",bengali,shakib_khan,CON,CRI,PRO,
244,Bangladesh doing bangladesh things,english,bangladesh_cricket,SAR,TRO,IGN,Bangladesh doing Bangladesh things
383,ওই মিয়া আমারটা ছেড়া দিছেন মিয়া,bengali,fit_n_hot,ANG,COM,APO,sent torn product
93,এই গানটা শুনলে আমার কান্না আসে। আমার স্বামী প্রবাসে থাকে। মনে হয় আমার স্বামী ও যদি এভাবে আমাদের কাছে আসত,bengali,grameenphone,GN,SUP,APO,emotional husband abroad song touches heart
165,sotti ki 99 tk I need one,romanized,shajgoj,GP,SUP,FRI,confirms price and wants to buy
328,Samsung galaxy S23+ phone Green and pink line issue came in my phone after July security patch update .now what can I do?,english,samsung,GN,COM,APO,green pink line issue after update
135,নিব কিভাবে,bengali,shajgoj,NEU,QUE,PRO,how to order query
781,বিটিভে কত দেখতাম,bengali,pran_rfl,GP,SUP,FRI,
136,Dhakai delivery charge koto,romanized,shajgoj,NEU,QUE,PRO,delivery charge query
95,পুরো গানের অপেক্ষায় দেশবাসী,bengali,grameenphone,GP,SUP,FRI,waiting for full song
176,5 ti products Nile combo te ki ki takce?,romanized,shajgoj,NEU,QUE,PRO,combo contents query
754,"চকলেট টা আসলে অনেক মজার ছিল সব সময় খেতাম, আহা শৈশব 😢",bengali,pran_rfl,GP,SUP,FRI,
812,সোনালী অতীত,bengali,pran_rfl,GP,SUP,FRI,
43,একেই বলে মানবতা,bengali,prothomalo,NEU,QUE,PRO,neutral question
336,নেওয়া শেষ ৮/২৫৬ অনেক ভালো ফোন ২০১৬ থেকে Samsung এর সাথে আছি,bengali,samsung,GP,SUP,FRI,bought 8/256 good phone since 2016
408,bhai matha nosto jersy,romanized,jerseys,ANG,CRI,PRO,ashamed to tell price angry
17,আপনারা ভিডিও করছেন ঠিক আছে এরপর একটু ব্যবস্থা করতেন।যদি করে থাকেন তাহলে ধন্যবাদ।,bengali,prothomalo,PA,CRI,PRO,polite but loaded media criticism
362,আমার বন্ধু অর্ডার দিয়েছিল একটা হাপ্পা পাইছে🤣 হুদাই বলছি! 🤣😑,bengali,tushar_imran,SAR,TRO,IGN,friend got happha empty box joke
419,একটা বিষয় দেখে অনেক ভালো লাগলো একই সংসদে আগে যারা ছিল তারা নেই জায়গায় এ কি শুধু মালিকানা চেঞ্জ।😃,bengali,tarique_rahman,GP,SUP,FRI,Hasnaat enough to shake Chuppu
14,সরকার এর পদক্ষেপ নেওয়া খুবই জরুরি মানুষই দেশ মানুষই পৃথিবী মানুষই ধর্ম।,bengali,prothomalo,CON,CRI,PRO,calls for government action
149,Expiry date ki ses tai offer deccan,romanized,shajgoj,CON,QUE,PRO,asking if expired product on offer
475,"এই দেশে আমরা যখন রাস্তায় বের হই, যু'দ্ধের ময়দানের মতো জীবনের শঙ্কা নিয়েই বের হই।",bengali,ahmadullah,CON,CRI,PRO,roads in BD like death traps war-like casualty
431,যদি কথা কাজে মিল থাকে আশা করি ভালো একটা বাংলাদেশ উপহার দেবে এই সংসদীয় নেতারা,bengali,tarique_rahman,SAR,TRO,IGN,harlei nasir pattern win/lose sarcasm
547,ও শুধু গাঁজা নাহ ইয়াবাও খায়,bengali,channel24_entertainment,ANG,CRI,IGN,disappointed fan
377,Online e jugajug Korte cai,romanized,irani_jewellery,NEU,QUE,PRO,how to contact online
391,বদমায়েশের কীর্তি দেখে ভালো লাগেনা।।। আমি এখন পর্যন্ত দুই (২)বার অর্ডার কনফার্ম করেছি এখনো কোন প্রডাক্ট হাতে পাইনি।।।কয় মাস সময় লাগে আপনার প্রডাক্ট হাতে পেতে।।।,bengali,fit_n_hot,ANG,COM,APO,badmayeshi 2 times confirmed no product
350,Fake unboxing,english,tushar_imran,GN,COM,APO,fake unboxing
582,সামিয়া অথৈ মোটেও মিথ্যা বলে নাই। তানজিন তিশা সত্যিই নেশাগ্রস্থ।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
8,রাষ্ট্র প্রধানের উচিৎ গরীব দুঃখী মানুষের পাশে দারানো।,bengali,prothomalo,CON,CRI,PRO,civic duty reminder
665,দয়াকরে কেউ এদের ফাঁদে পড়েন না,bengali,pran_rfl,CON,CRI,PRO,
274,মনে প্রানে ইন্ডিয়া ধারন করে তার প্রমান দিলো,bengali,bangladesh_cricket,SAR,TRO,IGN,sarcastic India supporter proof
739,"Tarique Rahman শাসক পরিবর্তনের জন্য জুলাই হয়নি, শাসন পরিবর্তনের জন্য জুলাই হয়েছে।",bengali,yunus_farewell,CON,CRI,PRO,
831,আহারে কত দেখলাম।😢,bengali,pran_rfl,GP,SUP,FRI,
430,শিবিরের ডান হাত এন চি পি এবং জামাত এই দেশ বিরোধী শক্তি এখন থেকেই দেশের উন্নয়নের পথে বাধার বিভিন্ন পথ বা কৌশল অবলম্বন করে বিএনপি সরকারকে সঠিক ভাবে দেশ পরিচালনায় প্রতিবন্ধকতা সৃষ্টি করছে,bengali,tarique_rahman,GP,SUP,FRI,long awaited first session excited
237,মেহেদির মতো টোকাই যখন ক্রিকেটার হয়! তাও যদি এই ম্যাচ ওয়ার্ল্ডকাপের মতো টুর্নামেন্টের সেমিফাইনাল কিংবা ফাইনাল হতো মেনে নেয়া যেতো!,bengali,bangladesh_cricket,ANG,CRI,IGN,criticism only acceptable in big tournament
366,🧐 প্রমশন করতাছে ভাই😃,bengali,tushar_imran,SAR,TRO,IGN,promotion kortache bhai
312,Thanks miraz for making pajeets happy,english,bangladesh_cricket,SAR,TRO,IGN,Bangladesh unsportsmanlike observation
555,মিডিয়া দেশের মানুষকে বিনোদন দিবে ভালো কথা কিন্তু এইভাবে টর্চার দেয়ার কারন কি ভাই ইদানিং দেখছি বিনোদন জগতে পাগল ছাগল গাঞ্জাখোর হিরনচি লুচ্চা লাফাঙ্গা দিয়া ভইরা গেছে,bengali,channel24_entertainment,GN,CRI,APO,disappointed fan
389,"Video te bole akta hoy arek ta,, bole 750 Order dite gesi confirm kore bole total 1500,,, Natok kom koro pio tomader ai sob projoyon nei",romanized,fit_n_hot,ANG,COM,APO,video says 750 but they charge 1500 drama
564,যা বলছে সত্যি বলছে তুমি কেমন সবাই জানে।,bengali,channel24_entertainment,SAR,TRO,IGN,disappointed fan
788,প্রান মিল্ক ক্যান্ডি ইয়া ইয়া ও 😂,bengali,pran_rfl,GP,SUP,FRI,
287,গলির ক্রিকেটাররা যখন ইন্টারন্যাশনাল ম্যাচ খেলতে আসে!,bengali,bangladesh_cricket,SAR,TRO,IGN,gully cricketers in international match
792,এটা শুনে সকালে ঘুম থেকে উঠে পরতাম।,bengali,pran_rfl,GP,SUP,FRI,
41,যোগাযোগ এর সুযোগ থাকলে জানাইয়ন,bengali,prothomalo,ANG,CRI,PRO,angry at politicians
466,"এটা নিয়ে কোনো নিউজ নেই, কোনো কথা নেই, কারন গাড়িটা ছিলো সেনাবাহিনীর। সো এ দেশে আইনের চোখ বন্ধ।",bengali,ahmadullah,ANG,CRI,PRO,no news no talk navy bus law is blind
7,আমার তো মনে হচ্ছে তিন না খেয়ে হইলেও তারে খাবার দেই,bengali,prothomalo,GP,SUP,FRI,empathetic desire to help
269,This is Real Bangali brilliant run out?,english,bangladesh_cricket,SAR,TRO,IGN,real Bangali brilliant runout
616,পুরাই আগুন 🔥🔥 সিনেমা হল কাপাবে এবার কিং খানের প্রিন্স 🔥🔥,bengali,shakib_khan,GP,SUP,FRI,
179,কি কি থাকবে প্রাইজ কতো হবে?,bengali,shajgoj,NEU,QUE,PRO,combo contents and price
646,Vfx goliya felse😂 Look vhlo laglo na Toofan look best chilo,romanized,shakib_khan,GN,CRI,APO,
307,kheli jitte na parle to emon kaistami korte hobe,romanized,bangladesh_cricket,SAR,TRO,IGN,cannot win so cheats
471,"বাংলাদেশে সড়ক দুর্ঘটনা, খুন, ধর্ষণ, হত্যা, ছিনতাই - সহজলভ্য বিষয়",bengali,ahmadullah,ANG,CRI,PRO,road accident homicide violence all easy in BD
510,এই মহানায়িকাকে এক সময় পছন্দ করতাম,bengali,channel24_entertainment,PA,CRI,PRO,disappointed fan
323,Al Sahaf abr neya ne 🙃,romanized,samsung,SAR,TRO,IGN,Al Sahaf abr neya ne sarcastic
250,Salman thought it was a brotherhood charity match well played Mehdi,english,bangladesh_cricket,SAR,TRO,IGN,Salman thought charity match
686,জাতি আপনাকে পুনরায় খোজবে...দেশ ও জাতির কল্যাণে আঠারো মাসে আপনার অবদান অসীম,bengali,yunus_farewell,GP,SUP,FRI,
683,"দেশের দূর সময় পাশে এসে দাড়ানো মানুষ আপনি। মনে পড়বে অনেক, মনে রাখবো আপনাকে।",bengali,yunus_farewell,GP,SUP,FRI,
240,Kisu abal ekhn abeg dekhabe! Oitah leagl out ei hoise eikhane emotion er kisu nai.,romanized,bangladesh_cricket,ANG,TRO,IGN,legal out no need for emotion
420,আগে সংসদ টিভির মধ্যে দেখলে রাগ উঠতো এখন কেনো জানি ভালো লাগে,bengali,tarique_rahman,GP,SUP,FRI,love for Tarique Rahman
247,Dogs will be dogs and dogs will appreciate them,english,bangladesh_cricket,ANG,TRO,IGN,dogs will be dogs
816,"ইইয়া, ইইয়াওওওও 😁",bengali,pran_rfl,GP,SUP,FRI,
464,"বাসটি নৌবাহিনীর, তাই বলে কোন মিডিয়া নিউজ করেনি!!",bengali,ahmadullah,ANG,CRI,PRO,navy bus not reported by any media
